"shipping_date","seller_name","buyer_name","buyer_address","buyer_city","buyer_zipcode","kode_resi"
"2022-12-13","CrafTex","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","11123202212122022121374114"
"2022-12-13","AINUN17 SHOP","Evi Yulisma Harahap","Jl Kerinci 19","Jakarta Pusat","16526","10570202212112022121310472"
"2022-12-13","Aksesmandiri.ID","Hioe Isenta","Jl Pekayon 4","Jakarta Barat","16966","11111202212122022121310977"
"2022-12-13","MSOU SPORT","Darwin Soegiatto","Jl Industri XXIV 988-989","Kota Solo","15213","9815202212112022121377205"
"2022-12-13","Electron","Edy Suwarno","Jl Ciputat Raya 16","Jakarta Selatan","16820","1115420221212202212138573"
"2022-12-13","KremlinOfficial","Bernadette Ruth Irawati","Jl Rempoa Raya 45","Jakarta Selatan","16145","11005202212122022121343122"
"2022-12-13","OPI Official","Emily Stephana Djauhari","Jl Tabanas 22 Kompl Bank","Jakarta Pusat","17000","10293202212112022121398200"
"2022-12-14","Blueprint Indonesia","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","11104202212122022121425108"
"2022-12-14","L'Oreal Paris Official Store","Andi Pravidia Saliman","Jl Angkasa Bl B-7/8","Jakarta Utara","15829","11163202212122022121416242"
"2022-12-14","Livehaf Official","Evelyn Luciana Soeyapto","Jl Lodan Raya 1 Bl BE","Jakarta Pusat","15959","111662022121220221214100123"
"2022-12-14","inimurah shop","Elsa Djauhari","Jl Ngagel Tirtosari 19","Kota Pasuruan","16072","1049220221213202212149276"
"2022-12-14","THENBLANK","Johan T. Gilbert","Jl Pluit Mas Raya VI A Bl G/9","Jakarta Barat","16577","104982022121220221214119219"
"2022-12-14","House of Smith Official","Elsa Djauhari","Jl Ngagel Tirtosari 19","Kota Pasuruan","16072","9655202212132022121492118"
"2022-12-14","OTWOO Indonesia","Fabian Gelael","Jl Prof Surya Sumantri 16","Kota Bandung","16319","106052022121320221214108246"
"2022-12-14","officeXpres","Bengt Carl Gustav Thornberg","Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132","Jakarta Selatan","16702","1051620221211202212143596"
"2022-12-14","Apotek Rio Bekasi Selatan","Ewik Hendri","Jl Jawa V Bl C/24","Jakarta Pusat","16677","100512022121120221214106284"
"2022-12-14","Apotek Lucky Star Tanjung Priok","Johan Soedibjo","Jl Probolinggo 5","Jakarta Barat","17273","98802022121120221214118281"
"2022-12-14","AINUN17 SHOP","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","1053620221212202212141172"
"2022-12-14","dollylab","Andre Abdi","Jl Mangga Besar XIII RT 12/02","Jakarta Selatan","15173","9854202212132022121419292"
"2022-12-14","cakraton","Bob Yanuar","Jl Percetakan Negara II 24","Jakarta Pusat","16675","10949202212112022121453314"
"2022-12-14","SANSAN_TOOLS","Benny Tjokrosapoetro","Jl Cideng Tmr 38","Jakarta Selatan","15744","1110220221212202212144151"
"2022-12-14","play with kiddos","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","9984202212132022121474113"
"2022-12-14","PAKAN LOVEBIRD MBOK DEWI","Darjoto Setyawan","Jl Stasiun 30 Kel Tanjung Gusta","Sumatera Utara","17130","11105202212122022121467132"
"2022-12-14","Apotek Lucky Star Tanjung Priok","Christiana Halim","Jl Mampang Prapatan Raya 18","Jakarta Pusat","17224","9835202212132022121463281"
"2022-12-14","Bizmarts","Ananda Soewono","Jl Gorontalo 9","Jakarta Utara","16147","11106202212122022121410280"
"2022-12-14","COTTON GOODS STORE","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","11107202212122022121433157"
"2022-12-14","Apotek Karunia Sehat Condet Kramat Jati","Alwijaya Aw","Jl Laks L RE Martadinata 279","Jakarta Barat","16844","1014620221212202212145272"
"2022-12-14","vesper","Emily Stephana Djauhari","Jl Tabanas 22 Kompl Bank","Jakarta Pusat","17000","1015320221211202212149821"
"2022-12-14","zahabistore","Danny Tjiu","Jl Tebet Brt I/2","Jakarta Pusat","16429","10158202212132022121465315"
"2022-12-14","Make Over Official Shop","Bayu Prawitasari","Jl Rajawali 24","Sumatera Utara","16282","9821202212132022121426224"
"2022-12-14","DENPOO OFFICIAL STORE","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","1111020221212202212147439"
"2022-12-14","Hi-Cook Official","Eiffel Tedja","Jl Kwitang Raya 8 Ged Senatama","Jakarta Pusat","16366","1111220221212202212148935"
"2022-12-14","lattina_shop","Bimo Pramudyo Soekarno","Jl Mutiara I 10","Jakarta Pusat","16667","11113202212122022121447184"
"2022-12-14","dollylab","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","105432022121320221214105292"
"2022-12-14","AINUN17 SHOP","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","1099320221213202212141172"
"2022-12-14","Maslinda Store","Andang Bachtiar","Jl Kedoya Akasia V Bl B/6 RT 006/04","Jakarta Utara","15394","1017720221211202212141279"
"2022-12-14","K2 Official Store","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","1018820221212202212143342"
"2022-12-14","Prepp Studio Official Store","Andiko Ardi Purnomo","Jl Cipinang Cempedak II 14","Jakarta Selatan","16266","10886202212122022121418134"
"2022-12-14","Glodok Shop Elektronik","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","1019520221213202212141171"
"2022-12-14","lattina_shop","Irwan Hermanto","Jl Albaido I 29-30","Jakarta Barat","15246","102102022121320221214113184"
"2022-12-14","Belanja Elektronik","Jenny Elisabeth RG","Jl P Tubagus Angke 11 K-L","Jakarta Barat","15906","991920221213202212141158"
"2022-12-14","play with kiddos","Andi Achmad Dara","Jl Sumagung III Kav Bulak K/5","Jakarta Utara","16681","10229202212112022121414113"
"2022-12-14","To Sehat Jakarta","Andiko Ardi Purnomo","Jl Cipinang Cempedak II 14","Jakarta Selatan","16266","9949202212112022121418247"
"2022-12-14","Belanja Elektronik","Muddai Madang","Jl Nibung Raya 129","Sumatera Utara","16421","1112420221212202212141238"
"2022-12-14","Baseus Official Store","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","1112520221212202212146265"
"2022-12-14","luxcrime","Bismarka Kurniawan","Jl Batu 1","Jakarta Pusat","16516","11128202212122022121451227"
"2022-12-14","Prepp Studio Official Store","Benny Setiawan","Jl CiKota Denpasargo 225","Jakarta Selatan","16697","11129202212122022121439134"
"2022-12-14","Maxim Official Store","Bob Yanuar","Jl Percetakan Negara II 24","Jakarta Pusat","16675","1113020221212202212145333"
"2022-12-14","ipstore_id","Darmawansjah Setiawan","Jl Raya Bekasi Km 25/95","Jakarta Pusat","16825","10838202212122022121470204"
"2022-12-14","T & W","Darwin Silalahi","Jl Banyumanik Raya 77","Kota Solo","17056","1113320221212202212147653"
"2022-12-14","Apotek Aulia Bekasi Utara","BENNY IRSJAD","Jl Dr Setiabudhi 315","Jakarta Selatan","15258","11135202212122022121438289"
"2022-12-14","YOU Beauty Official","Bismarka Kurniawan","Jl Batu 1","Jakarta Pusat","16516","9750202212122022121451225"
"2022-12-14","Suplementory Official","Christian Parlaungan Mulyanto","Jl Cipaku I 43","Jakarta Pusat","16393","10565202212132022121460297"
"2022-12-14","Aerostreet","Darwin Sutanto","Jl Cilincing Raya 43 A","Jakarta Pusat","17010","10550202212112022121478120"
"2022-12-14","Batik MasTri Solo","Emily Waty Setiawan","Jl Lautze 87","Jakarta Pusat","17176","11138202212122022121499130"
"2022-12-14","MAP.Store","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","1114220221212202212141149"
"2022-12-14","safirablazer. id","Darwin Sutanto","Jl Cilincing Raya 43 A","Jakarta Pusat","17010","10803202212112022121478222"
"2022-12-14","Apotek Rio Bekasi","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","10331202212112022121474274"
"2022-12-14","Apotek Madani Farma Bekasi","Hiswara Natawindjaja","Jl Raya Cakung Cilincing Gud Inkopal","Jakarta Barat","17159","111462022121220221214112287"
"2022-12-14","SKM Jaket","Andi Achmad Dara","Jl Sumagung III Kav Bulak K/5","Jakarta Utara","16681","9705202212112022121414159"
"2022-12-14","Apotek Sahabat Ambulu","Andi Zainal A. Dulung","Jl Pagesangan IV 41","Kota Pasuruan","16529","11056202212112022121417283"
"2022-12-14","Menjual Serba Ada","Christiana Niowni","Jl Peta 62","Kota Bandung","17147","11150202212122022121464162"
"2022-12-14","OTWOO Indonesia","Darwin Silalahi","Jl Banyumanik Raya 77","Kota Solo","17056","10377202212122022121476246"
"2022-12-14","Online Kios","Benny Tjokrosapoetro","Jl Cideng Tmr 38","Jakarta Selatan","15744","1038220221213202212144168"
"2022-12-14","Sanhatcollection","Muddai Madang","Jl Nibung Raya 129","Sumatera Utara","16421","111522022121220221214123151"
"2022-12-14","agni-idstore","Darminto","Jl Sukanagara 21","Kota Bandung","16297","11153202212122022121471171"
"2022-12-14","ArEr fashion","Elvina Jonas Jahja","Jl Kayu Putih 7 A 8 Pulo Gadung","Jakarta Pusat","17050","10750202212122022121494133"
"2022-12-14","Freestyle-Official","Emily Stephana Djauhari","Jl Tabanas 22 Kompl Bank","Jakarta Pusat","17000","10748202212112022121498119"
"2022-12-14","sansscollection","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","10398202212112022121422199"
"2022-12-14","lattina_shop","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","10648202212132022121432184"
"2022-12-14","Wardah Official","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","10409202212112022121411251"
"2022-12-14","Cammomile FashionLine","Andhika Anindyaguna Hermanto","Jl Iskandarsyah II 2 Pasaraya Blok M","Jakarta Utara","15174","10426202212132022121413191"
"2022-12-14","Starco Official Store","Christian Parlaungan Mulyanto","Jl Cipaku I 43","Jakarta Pusat","16393","100372022121320221214607"
"2022-12-14","Lavios","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","1053120221211202212147428"
"2022-12-14","Sido Muncul Store","Darwin Soegiatto","Jl Industri XXIV 988-989","Kota Solo","15213","11157202212122022121477276"
"2022-12-14","Apotek Karunia Sehat Condet Kramat Jati","Christian Nainggolan","Jl Raya Ciracas 4","Jakarta Pusat","15285","11158202212122022121459272"
"2022-12-14","Human Greatness Labs","Muhammad Agus","Jl Balai Rakyat 3 RT 001/01","Jakarta Selatan","16710","104532022121120221214125131"
"2022-12-14","Inteco Official Shop","Andi Pravidia Saliman","Jl Angkasa Bl B-7/8","Jakarta Utara","15829","1045620221213202212141637"
"2022-12-14","To Sehat Jakarta","Aluinanto Sandjojo","Jl Inspeksi Saluran Kalimalang 9 A-B","Jakarta Pusat","16035","1115920221212202212142247"
"2022-12-14","Frozenshop - Toko Baju Pria Formal dan Kasual","Benny Setiawan","Jl CiKota Denpasargo 225","Jakarta Selatan","16697","11160202212122022121439145"
"2022-12-14","Bizmarts","Christiana Halim","Jl Mampang Prapatan Raya 18","Jakarta Pusat","17224","10697202212112022121463280"
"2022-12-14","Belanja Elektronik","Bintoro Wong","Jl Talang Ujung 40 D","Jakarta Pusat","15341","111612022121220221214508"
"2022-12-14","STUDIO TROPIK","ELVIN TJANDRA","Jl Tebet Tmr Dalam 7-I/5","Jakarta Pusat","16610","11162202212122022121493226"
"2022-12-15","ecinos","Muhammad Aksa Mahmud","Jl Raya Semarang-Purwodadi Km 17 Semarang","Kota Solo","15494","103092022121220221215126193"
"2022-12-15","OTWOO Indonesia","Darmadi Karjanto Putro","Jl Pinangsia III/15","Jakarta Pusat","17167","11033202212142022121568246"
"2022-12-15","MOJO_FASHION","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","97072022121220221215117148"
"2022-12-15","Wardah Official","Muddai Madang","Jl Nibung Raya 129","Sumatera Utara","16421","111162022121220221215123251"
"2022-12-15","Apotek Aulia Bekasi Utara","Benny Tjokrosapoetro","Jl Cideng Tmr 38","Jakarta Selatan","15744","10960202212132022121541289"
"2022-12-15","Wardah Official","Darwin Sutanto","Jl Cilincing Raya 43 A","Jakarta Pusat","17010","11044202212132022121578251"
"2022-12-15","Tokosebelah2021","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","10875202212122022121525160"
"2022-12-15","Maybelline Official Shop","Amalia Aristiningsih","Jl Gn Sahari 51/12 A","Jakarta Barat","16325","1099520221214202212157253"
"2022-12-15","silfa qarin","Mugijanto Sugijono","Jl Dahlia Bl E/6 Kompl Tmn Modern","Jakarta Selatan","15432","109352022121220221215124182"
"2022-12-15","Clouwny","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","11149202212122022121582206"
"2022-12-15","lapak atk","BENNY IRSJAD","Jl Dr Setiabudhi 315","Jakarta Selatan","15258","1111920221212202212153892"
"2022-12-15","Pixy Official Store","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","11151202212122022121522229"
"2022-12-15","GrosirPakaianRajut","Ewik Hendri","Jl Jawa V Bl C/24","Jakarta Pusat","16677","109832022121320221215106186"
"2022-12-15","play with kiddos",NULL,NULL,NULL,NULL,"100842022121320221215113"
"2022-12-15","HOOLIGANS","Hioe Isenta and Ivy Lianawati","Jl Raya Alternatif Cibubur 23","Jakarta Pusat","17067","98372022121320221215110156"
"2022-12-15","Livehaf Official","Darmansjah Darsono","Jl Bantir 10 50651","Kota Solo","15323","10937202212122022121569123"
"2022-12-15","Deli office automative","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","1112020221212202212157464"
"2022-12-15","PINZY Official Store","Darwin Soegiatto","Jl Industri XXIV 988-989","Kota Solo","15213","1018120221212202212157711"
"2022-12-15","DUMA Official","Evert Jimmy Lengkong","Jl Jend Urip Sumohardjo 31 E","Jakarta Pusat","17061","97382022121220221215101174"
"2022-12-15","MOJO_FASHION","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","9858202212142022121525148"
"2022-12-15","Lancar Jaya Store","David Alexander Yuwono","Jl Dr Cipto 48 A","Kota Solo","15318","1073620221214202212158078"
"2022-12-15","PT Harmoni Danatek Solusindo","Evert Jimmy Lengkong","Jl Jend Urip Sumohardjo 31 E","Jakarta Pusat","17061","10275202212142022121510157"
"2022-12-15","Berkah Natural Bersama","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","11137202212122022121545266"
"2022-12-15","Monellina Fashion","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","111412022121220221215117179"
"2022-12-15","Aisyah Herbalindo","Darmawansjah Setiawan","Jl Raya Bekasi Km 25/95","Jakarta Pusat","16825","10390202212132022121570263"
"2022-12-15","Troveast Official Store","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","9748202212142022121582150"
"2022-12-15","Maybelline Official Shop","Bobby Andhika","Jl Panti Asuhan 2","Jakarta Pusat","15502","11136202212122022121554253"
"2022-12-15","Maxim Official Store","Beata Ida Hartono","Jl Tj Batu 21 J/11","Kota Pasuruan","16975","1097320221213202212152833"
"2022-12-15","TOKO BESI TIMUR JAYA","Andi Pravidia Saliman","Jl Angkasa Bl B-7/8","Jakarta Utara","15829","1009720221212202212151617"
"2022-12-15","Setia Mandiri Elektronik","Edy Susanto","Jl Gaperta Ujung 58","Sumatera Utara","16887","1110020221212202212158441"
"2022-12-15","Agenjaketbandung","Evi Hamdani","Jl Senen Raya Proy Senen Bl IV P-4/11","Jakarta Pusat","16417","111172022121220221215102125"
"2022-12-15","Maxim Official Store","Allan Tjahja Tjao","Jl Denai 40","Sumatera Utara","15934","97872022121420221215133"
"2022-12-15","STUDIO TROPIK","Darminto","Jl Sukanagara 21","Kota Bandung","16297","10887202212122022121571226"
"2022-12-15","Aerostreet","Darwin Silalahi","Jl Banyumanik Raya 77","Kota Solo","17056","10698202212122022121576120"
"2022-12-15","GMF2015","Emil Abeng","Jl Kutisari Raya 12","Kota Pasuruan","16049","10901202212122022121597163"
"2022-12-15","BioCloud Absensi Online","Amaluddin Djambak","Jl Raya Kosambi 8","Jakarta Barat","15683","108642022121320221215889"
"2022-12-15","X-Urband Official","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","97622022121420221215105124"
"2022-12-15","SORU Indonesia","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","108622022121220221215883"
"2022-12-15","SKM Jaket","Muhammad Aksa Mahmud","Jl Raya Semarang-Purwodadi Km 17 Semarang","Kota Solo","15494","111312022121220221215126159"
"2022-12-15","PURBASARI INDONESIA","Execorp Limited","Jl Raden Saleh Ruko Metro Permata Bl A-2/33","Jakarta Pusat","15758","111642022121220221215107249"
"2022-12-15","Focallure Official Store","Elvira Pudjiwati","Jl Raya Pasar Minggu Bl B/12","Jakarta Pusat","16563","11156202212122022121595228"
"2022-12-15","Jaketindo Clothing","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","111682022121220221215105164"
"2022-12-15","inimurah shop","ELVIN TJANDRA","Jl Tebet Tmr Dalam 7-I/5","Jakarta Pusat","16610","1111520221212202212159376"
"2022-12-15","Pixy Official Store","Andi Gunawan Wibowo","Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan","Jakarta Utara","16276","10061202212122022121515229"
"2022-12-15","Aksesmandiri.ID","Efendi Boedhiman","Jl Pejaten Brt 10 A","Jakarta Selatan","16965","972520221214202212158677"
"2022-12-15","Belanja Elektronik","Muhammad Agus","Jl Balai Rakyat 3 RT 001/01","Jakarta Selatan","16710","988720221214202212151258"
"2022-12-15","AnR-Shop","Andi Pravidia Saliman","Jl Angkasa Bl B-7/8","Jakarta Utara","15829","10342202212142022121516170"
"2022-12-15","Beauty is Here","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","11143202212122022121574232"
"2022-12-15","Apotek Lucky Star Tanjung Priok","JENNY WIDJAJA","Jl Hayam Wuruk 120","Jakarta Barat","15841","105852022121220221215116281"
"2022-12-15","Freestyle-Official","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","110192022121420221215105119"
"2022-12-15","Deli Stationery","Effendy Husin","Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2","Jakarta Pusat","16277","1105320221213202212158756"
"2022-12-15","Gardha Komputer","Emily Stephana Djauhari","Jl Tabanas 22 Kompl Bank","Jakarta Pusat","17000","1018720221214202212159885"
"2022-12-15","Raja Stationery","BEATRICE EL","Jl Kb Jeruk 10","Jakarta Selatan","17233","1034820221214202212153067"
"2022-12-15","Menjual Serba Ada","Execorp Limited","Jl Raden Saleh Ruko Metro Permata Bl A-2/33","Jakarta Pusat","15758","111442022121220221215107162"
"2022-12-15","Apotek Trijaya Kemayoran","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","10981202212132022121522278"
"2022-12-15","Kiswara.co.id-Surabaya","Andi Zainal A. Dulung","Jl Pagesangan IV 41","Kota Pasuruan","16529","9870202212132022121517104"
"2022-12-15","MAP.Store","Alwi Alatas","Jl Tanjung 2","Kota Solo","17087","103522022121220221215449"
"2022-12-15","PINKFLASH OFFICIAL STORE","Amalia Aristiningsih","Jl Gn Sahari 51/12 A","Jakarta Barat","16325","1042020221212202212157233"
"2022-12-15","Aerostreet","Andre Johannes Mamuaya","Jl Arjuna III/15","Jakarta Selatan","15636","10999202212132022121520120"
